Request DOC-ID,Date Posted,Date Received,10-Digit HTS,6-Digit HTS,BEC-Code,BEC-Description,Submitter LastName,Submitter FirstName,Organisation Name,Product Title,Approved,Denied,Pending
USTR-2018-0032-0831,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,thermometer,1,0,0
USTR-2018-0032-0832,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,humidity monitor,1,0,0
USTR-2018-0032-0833,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,wireless thermometer,1,0,0
USTR-2018-0032-0834,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,wireless thermometer,1,0,0
USTR-2018-0032-0835,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital probe,1,0,0
USTR-2018-0032-0836,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,wireless thermometer,0,1,0
USTR-2018-0032-0837,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,comfort monitor,1,0,0
USTR-2018-0032-0838,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,comfort monitor,1,0,0
USTR-2018-0032-0839,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital thermometer,0,1,0
USTR-2018-0032-0840,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital thermometer,0,1,0
USTR-2018-0032-0841,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital thermometer,0,1,0
USTR-2018-0032-0842,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital thermometer,0,1,0
USTR-2018-0032-0843,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital monitor,1,0,0
USTR-2018-0032-0844,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital monitor,1,0,0
USTR-2018-0032-0845,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,humidity monitor,1,0,0
USTR-2018-0032-0846,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,home view,0,1,0
USTR-2018-0032-0847,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,indoor sensor,1,0,0
USTR-2018-0032-0848,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,digital thermometer,0,1,0
USTR-2018-0032-0849,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,wireless thermometer,0,1,0
USTR-2018-0032-0850,11/21/2018,11/19/2018,9025801000,902580,41,Capital,Shekoski,Paul,Primex Family of Companies,monitor,1,0,0
USTR-2018-0032-0860,11/21/2018,11/20/2018,8486900000,848690,42,Intermediate,Gumina,Paul,"Khuu's, Inc.",mounting,1,0,0
USTR-2018-0032-0861,11/21/2018,11/20/2018,8486900000,848690,42,Intermediate,Gumina,Paul,"Khuu's, Inc.",mounting,1,0,0
USTR-2018-0032-0862,11/21/2018,11/20/2018,8486900000,848690,42,Intermediate,Gumina,Paul,"Khuu's, Inc.",mounting,1,0,0
USTR-2018-0032-0863,11/21/2018,11/20/2018,8486900000,848690,42,Intermediate,Gumina,Paul,"Khuu's, Inc.",mounting,1,0,0
USTR-2018-0032-0864,11/21/2018,11/20/2018,8486900000,848690,42,Intermediate,Gumina,Paul,"Khuu's, Inc.",mounting,1,0,0
USTR-2018-0032-0865,11/21/2018,11/20/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0866,11/21/2018,11/21/2018,8501106060,850110,41,Capital,Vierk,Christie,"Kongsberg Automotive, Inc.",actuator motor assembly,0,1,0
USTR-2018-0032-0867,11/21/2018,11/7/2018,8536308000,853630,42,Intermediate,Schodowski,Chris,"Leviton Manufacturing Co, Inc.",15 amp ground fault circuit interrupter,1,0,0
USTR-2018-0032-0872,11/26/2018,11/25/2018,8541100080,854110,42,Intermediate,Ushman,Jacob,"EBW Electronics, Inc.",diode,0,1,0
USTR-2018-0032-0873,11/29/2018,11/26/2018,3921121100,392112,22,Intermediate,Fritz,Edward,Attic Foil Radiant Barrier Supply LLC,radiant barrier foil insulation roll,0,1,0
USTR-2018-0032-0874,11/29/2018,11/26/2018,3921901100,392190,22,Intermediate,Fritz,Edward,Attic Foil Radiant Barrier Supply LLC,radiant barrier foil insulation roll,0,1,0
USTR-2018-0032-0875,11/29/2018,11/26/2018,8536308000,853630,42,Intermediate,Rochford,Susan,Legrand North & Central America,ground fault circuit interrupter,0,1,0
USTR-2018-0032-0876,11/29/2018,11/26/2018,8543704500,854370,41,Capital,Rochford,Susan,Legrand North & Central America,motion sensor,0,1,0
USTR-2018-0032-0877,11/29/2018,11/26/2018,8536700000,853670,62,Consumption,Rochford,Susan,Legrand North & Central America,cassette housing and fiber adapter,0,1,0
USTR-2018-0032-0878,11/29/2018,11/26/2018,8536507000,853650,42,Intermediate,Rochford,Susan,Legrand North & Central America,power supply and relay,0,1,0
USTR-2018-0032-0879,11/29/2018,11/27/2018,8501106060,850110,41,Capital,Furton,John,Fisher Dynamics,seating motor,0,1,0
USTR-2018-0032-0880,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,fascia board,0,1,0
USTR-2018-0032-0881,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,square edge plank,0,1,0
USTR-2018-0032-0882,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,fascia board,0,1,0
USTR-2018-0032-0883,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,square edge plank,0,1,0
USTR-2018-0032-0884,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,fascia board,0,1,0
USTR-2018-0032-0885,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,fascia board,0,1,0
USTR-2018-0032-0886,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,square edge plank,0,1,0
USTR-2018-0032-0887,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,charcoal composite decking,0,1,0
USTR-2018-0032-0888,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,4G composite decking,0,1,0
USTR-2018-0032-0889,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,composite decking,0,1,0
USTR-2018-0032-0890,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,composite decking,0,1,0
USTR-2018-0032-0891,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,composite decking,0,1,0
USTR-2018-0032-0892,11/29/2018,11/27/2018,3916100000,391610,22,Intermediate,Carvajal,Frank,CaliBamboo,4G composite decking,0,1,0
USTR-2018-0032-0893,11/29/2018,11/28/2018,8542390001,854239,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",integrated circuit driver,0,1,0
USTR-2018-0032-0894,11/29/2018,11/28/2018,8543704500,854370,41,Capital,Kelly,Daniel,"Williams Controls, Inc.",sensor,0,1,0
USTR-2018-0032-0895,11/29/2018,11/28/2018,8543704500,854370,41,Capital,Kelly,Daniel,"Williams Controls, Inc.",sensor,0,1,0
USTR-2018-0032-0896,11/29/2018,11/28/2018,8543704500,854370,41,Capital,Kelly,Daniel,"Williams Controls, Inc.",sensor,0,1,0
USTR-2018-0032-0897,11/29/2018,11/28/2018,8543709960,854370,41,Capital,Kelly,Daniel,"Williams Controls, Inc.",hand control,0,1,0
USTR-2018-0032-0898,11/29/2018,11/28/2018,8542310001,854231,41,Capital,Hohmann,Diana,"NXP USA, Inc.",digital signal processor,0,1,0
USTR-2018-0032-0899,11/29/2018,11/28/2018,8541100050,854110,42,Intermediate,Burrus,Jay,Rohm Semiconductor USA LLC,zener diode,0,1,0
USTR-2018-0032-0908,12/4/2018,11/28/2018,7308903000,730890,22,Intermediate,Reuther,Craig,Duravant LLC and Ohlson Packaging,steel platform,0,1,0
USTR-2018-0032-0909,12/4/2018,11/28/2018,3907200000,390720,22,Intermediate,Guo,Lihong,"JenKem Technology USA, Inc.",polyethylene glycol derivative,0,1,0
USTR-2018-0032-0910,12/4/2018,11/29/2018,3909100000,390910,22,Intermediate,Mommer Jr.,Richard P.,"Uniscope, Inc.",animal food binder,0,1,0
USTR-2018-0032-0911,12/4/2018,11/29/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0912,12/4/2018,11/29/2018,3901901000,390190,22,Intermediate,Buckels,Nathan,"Madison Polymer Additives, Inc.",chlorinated polyethylene,1,0,0
USTR-2018-0032-0913,12/4/2018,11/29/2018,3903901000,390390,22,Intermediate,Buckels,Nathan,"Madison Polymer Additives, Inc.",impact modifier,0,1,0
USTR-2018-0032-0914,12/4/2018,11/29/2018,3906901000,390690,22,Intermediate,Buckels,Nathan,"Madison Polymer Additives, Inc.",elastomeric,0,1,0
USTR-2018-0032-0915,12/4/2018,12/4/2018,8407909040,840790,41,Capital,Segrist,Mark J.,"Blount International, Inc.",spark-ignition reciprocating internal combustion piston engine,0,1,0
USTR-2018-0032-0916,12/4/2018,11/30/2018,3907995050,390799,22,Intermediate,Jardin,Florian,DSM Engineering Plastics,thermoplastic polyester elastomer,0,1,0
USTR-2018-0032-0917,12/4/2018,12/4/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0918,12/4/2018,11/30/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,complex processing logic device,0,1,0
USTR-2018-0032-0919,12/4/2018,12/4/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0920,12/4/2018,11/30/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,gigabit switch,0,1,0
USTR-2018-0032-0921,12/4/2018,12/4/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0922,12/4/2018,12/4/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0923,12/4/2018,12/4/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0924,12/4/2018,11/30/2018,3920100000,392010,22,Intermediate,Bishop,Elizabeth,ACCO Brands USA LLC,lamination film,0,1,0
USTR-2018-0032-0925,12/4/2018,12/4/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0926,12/4/2018,11/30/2018,3919905060,391990,22,Intermediate,Bishop,Elizabeth,ACCO Brands USA LLC,lamination film,0,1,0
USTR-2018-0032-0927,12/4/2018,12/4/2018,8536507000,853650,42,Intermediate,Sung,Wingate,Beckett Corporation,electromechanical snap action switch,0,1,0
USTR-2018-0032-0928,12/4/2018,12/4/2018,8501204000,850120,41,Capital,Moore,Errol,"Photon Dynamics, Inc.",motor component part,0,1,0
USTR-2018-0032-0930,12/4/2018,12/4/2018,3917230000,391723,22,Intermediate,Sung,Wingate,Beckett Corporation,flex tubing,0,1,0
USTR-2018-0032-0931,12/4/2018,12/4/2018,3920435000,392043,22,Intermediate,Sung,Wingate,Beckett Corporation,PVC liner,1,0,0
USTR-2018-0032-0932,12/4/2018,12/4/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",automotive microcontroller,0,1,0
USTR-2018-0032-0933,12/4/2018,12/3/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0934,12/4/2018,12/3/2018,8424899000,842489,41,Capital,Morrison,Karen,"Hansgrohe, Inc.",manually-operated counter-mounted soap dispenser,0,1,0
USTR-2018-0032-0935,12/4/2018,12/3/2018,8407909010,840790,41,Capital,Sherbin,Joshua,TriMas Corporation,spark-ignition reciprocating internal combustion piston engine,0,1,0
USTR-2018-0032-0936,12/4/2018,11/30/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,processor,0,1,0
USTR-2018-0032-0937,12/4/2018,12/3/2018,8501322000,850132,41,Capital,Okubo,Shinichi,NKC of America,actuator for automotive conveyor belt,1,0,0
USTR-2018-0032-0938,12/4/2018,11/30/2018,3920992000,392099,22,Intermediate,Richard,Randall,"Polyonics, Inc.",polyimide film,0,1,0
USTR-2018-0032-0939,12/4/2018,12/3/2018,8483308090,848330,42,Intermediate,Fleck,Will,"FLSmidth USA, Inc.",bearing shaft,0,1,0
USTR-2018-0032-0940,12/4/2018,12/3/2018,8483308020,848330,42,Intermediate,Enea,Vincent,"Dallas Airmotive, Inc.",outer bearing housing,1,0,0
USTR-2018-0032-0941,12/4/2018,12/3/2018,8543709920,854370,41,Capital,Weil,Robert,Visual Sound LLC DBA Truetone,sound effect pedal,0,1,0
USTR-2018-0032-0942,12/4/2018,12/3/2018,3919905030,391990,22,Intermediate,Reyes,Jose,Universal Products,electrical tape,0,1,0
USTR-2018-0032-0943,12/4/2018,12/3/2018,3917320050,391732,22,Intermediate,Reyes,Jose,Universal Products,plastic jumbo straw,1,0,0
USTR-2018-0032-0944,12/4/2018,12/3/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0945,12/6/2018,12/4/2018,8529109100,852910,42,Intermediate,Yang,Elizabeth,NMB Technologies Corporation,satellite radio antenna,0,1,0
USTR-2018-0032-0946,12/6/2018,12/4/2018,3920100000,392010,22,Intermediate,Liang,Chris,"Agribag, Inc.",polyethylene terephthalate film,0,1,0
USTR-2018-0032-0947,12/6/2018,12/4/2018,8486900000,848690,42,Intermediate,Gumina,Paul,"Khuu's, Inc.",component for precision cutting machines,1,0,0
USTR-2018-0032-0948,12/6/2018,12/5/2018,9025198080,902519,41,Capital,Mooklall,Krishna,"Lifetime Brands, Inc.",kitchen thermometer,0,1,0
USTR-2018-0032-0949,12/6/2018,12/5/2018,9025198080,902519,41,Capital,Mooklall,Krishna,"Lifetime Brands, Inc.",indoor thermometer,0,1,0
USTR-2018-0032-0950,12/6/2018,12/5/2018,9029204080,902920,41,Capital,Bishop,Amanda,Visteon Corporation,vehicle combimeter,0,1,0
USTR-2018-0032-0951,12/6/2018,12/5/2018,3921190000,392119,22,Intermediate,Page,Jeremy,Sales Company LLC,polyethylene sheeting,0,1,0
USTR-2018-0032-0952,12/6/2018,12/5/2018,8407909040,840790,41,Capital,Sheedy,Kathleen,Kohler Co,spark ignited engine,1,0,0
USTR-2018-0032-0953,12/6/2018,12/5/2018,8407909060,840790,41,Capital,Sheedy,Kathleen,Kohler Co,spark ignited engine,1,0,0
USTR-2018-0032-0954,12/6/2018,12/5/2018,3920200055,392020,22,Intermediate,Shaffer,Andrew,"Bass Flexible Packaging, Inc.",polyvinyl chloride shrink film,0,1,0
USTR-2018-0032-0955,12/6/2018,12/5/2018,3917310000,391731,22,Intermediate,Cheung,Mei,Viair Corporation,air line,0,1,0
USTR-2018-0032-0956,12/6/2018,12/6/2018,3920300000,392030,22,Intermediate,Bishop,Elizabeth,ACCO Brands USA LLC,OHP transparency,0,1,0
USTR-2018-0032-0957,12/7/2018,12/6/2018,8536308000,853630,42,Intermediate,Liang,Shanshan,Barrys Electric LLC,ground fault circuit interrupter,1,0,0
USTR-2018-0032-0958,12/7/2018,11/27/2018,8536308000,853630,42,Intermediate,Schodowski,Chris,"Leviton Manufacturing Co, Inc.",ground fault circuit interrupter,1,0,0
USTR-2018-0032-0959,12/7/2018,11/30/2018,8536308000,853630,42,Intermediate,Schodowski,Chris,"Leviton Manufacturing Co, Inc.",arc fault circuit interrupter,1,0,0
USTR-2018-0032-0960,12/10/2018,11/29/2018,3921901100,392190,22,Intermediate,Nowels,Felicia,Glenmore Industries LLC,awning fabric,0,1,0
USTR-2018-0032-0961,12/10/2018,12/6/2018,3917320050,391732,22,Intermediate,Mooklall,Krishna,"Lifetime Brands, Inc.",drinking straw,0,1,0
USTR-2018-0032-0962,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,digital transceiver,0,1,0
USTR-2018-0032-0963,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,analog front end,0,1,0
USTR-2018-0032-0964,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,fast flash,0,1,0
USTR-2018-0032-0965,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,integrated access device,0,1,0
USTR-2018-0032-0966,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,integrated access device,0,1,0
USTR-2018-0032-0967,12/10/2018,12/7/2018,8536308000,853630,42,Intermediate,Hatch,Jeff,Dasan Zhone Solutions,gas plasma arrester,0,1,0
USTR-2018-0032-0968,12/10/2018,12/7/2018,8542310001,854231,22,Intermediate,Hatch,Jeff,Dasan Zhone Solutions,power analog front end,0,1,0
USTR-2018-0032-0969,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,CPLD,0,1,0
USTR-2018-0032-0970,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,line driver,0,1,0
USTR-2018-0032-0971,12/10/2018,12/7/2018,8536308000,853630,42,Intermediate,Hatch,Jeff,Dasan Zhone Solutions,integrated solution,0,1,0
USTR-2018-0032-0972,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0973,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0974,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0975,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0976,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0977,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0978,12/10/2018,12/9/2018,8501106060,850110,41,Capital,Hoef,Anne,Mabuchi Motor America Corporation,brushed DC motor,1,0,0
USTR-2018-0032-0979,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0980,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0981,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0982,12/10/2018,12/7/2018,8542310001,854231,7,Unspecified,Howard,Sonya,"NXP USA, Inc.",microcontroller,0,1,0
USTR-2018-0032-0983,12/10/2018,12/7/2018,8536507000,853650,42,Intermediate,Schodowski,Chris,"Leviton Manufacturing Co, Inc.",communicating dimmers and switch,0,1,0
USTR-2018-0032-0984,12/10/2018,12/7/2018,8542390001,854239,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",switched mode power supply,0,1,0
USTR-2018-0032-0985,12/10/2018,12/7/2018,3920620090,392062,22,Intermediate,Grinnell,Jay Anthony,Harmony Specialty Plastics LLC,glitter material for thermoforming,1,0,0
USTR-2018-0032-0986,12/10/2018,12/7/2018,3917320050,391732,22,Intermediate,Goodrich,Brittaney,National Paper and Plastics Company,disposable plastic straw and stirrer,0,1,0
USTR-2018-0032-0987,12/10/2018,12/7/2018,8486100000,848610,41,Capital,Barnum,Todd,Linton Crystal Technologies,czochralski method crystal grower,0,1,0
USTR-2018-0032-0988,12/10/2018,12/7/2018,8486100000,848610,41,Capital,Barnum,Todd,Linton Crystal Technologies Corporation,czochralski method crystal grower,0,1,0
USTR-2018-0032-0989,12/10/2018,12/7/2018,8542320051,854232,62,Consumption,Hatch,Jeff,Dasan Zhone Solutions,flash memory,0,1,0
USTR-2018-0032-0990,12/10/2018,12/7/2018,8542310001,854231,62,Consumption,Hatch,Jeff,Dasan Zhone Solutions,integrated communications processor,0,1,0
USTR-2018-0032-0991,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0992,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0993,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0994,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0995,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0996,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0997,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0998,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-0999,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-1000,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-1001,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-1002,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-1003,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-1004,12/11/2018,12/10/2018,8424899000,842489,41,Capital,Renfro,Liz,Delta Faucet Company,soap dispenser,0,1,0
USTR-2018-0032-1005,12/11/2018,12/10/2018,3920690000,392069,22,Intermediate,Kwon,Hyounggun,Lightspeed Commerce LLC,pet sling,0,1,0
